id,class,H,T
7031,1,0.89,18.16
7032,1,0.84,18.07
7033,1,0.8,16.79
7034,1,0.79,12.49
7035,1,0.75,9.68
7036,1,0.72,9.68
7037,1,0.66,9.76
7038,1,0.59,9.86
7039,1,0.63,9.95
7040,1,0.69,10.05
7041,1,0.7,10.05
7042,1,0.71,10.05
7043,1,0.72,9.95
7044,1,0.73,9.86
7045,1,0.71,9.86
7046,1,0.69,9.84
7047,1,0.65,9.74
7048,1,0.62,9.67
7049,1,0.58,9.67
7050,1,0.56,9.67
7051,1,0.56,9.67
7052,1,0.56,9.67
7053,1,0.57,9.67
7054,1,0.57,9.67
7055,1,0.58,9.67
7056,1,0.59,9.67
7057,1,0.61,9.67
7058,1,0.62,9.67
7059,1,0.64,9.67
7060,1,0.65,10.28
7061,1,0.65,11.28
7062,1,0.66,11.54
7063,1,0.68,11.45
7064,1,0.72,11.42
7065,1,0.77,11.42
7066,1,0.78,11.31
7067,1,0.79,11.55
7068,1,0.81,14.47
7069,1,0.84,16.83
7070,1,0.85,16.83
7071,1,0.85,16.83
7072,1,0.83,16.84
7073,1,0.82,16.91
7074,1,0.81,17.11
7075,1,0.82,17.18
7076,1,0.85,17.08
7077,1,0.89,16.93
7078,1,0.94,16.74
7079,1,0.97,16.57
7080,1,0.96,16.41
7081,1,0.95,16.26
7082,1,0.95,16.11
7083,1,0.94,15.8
7084,1,0.93,15.65
7085,1,0.91,15.19
7086,1,0.91,15.04
7087,1,0.9,14.74
7088,1,0.87,14.13
7089,1,0.87,13.91
7090,1,0.85,13.46
7091,1,0.84,13.3
7092,1,0.84,13.15
7093,1,0.83,13
7094,1,0.83,12.85
7095,1,0.82,12.69
7096,1,0.82,12.54
7097,1,0.81,12.39
7098,1,0.8,12.24
7099,1,0.8,12.08
7100,1,0.79,11.93
7101,1,0.79,11.78
7102,1,0.78,11.63
7103,1,0.78,11.48
7104,1,0.77,11.32
7105,1,0.76,11.17
7106,1,0.76,11.02
7107,1,0.75,10.87
7108,1,0.75,10.71
7109,1,0.74,10.56
7110,1,0.74,10.41
7111,1,0.73,10.26
7112,1,0.72,10.1
7113,1,0.72,9.95
7114,1,0.72,9.83
7115,1,0.74,9.73
7116,1,0.78,9.68
7117,1,0.84,9.68
7118,1,0.86,9.77
7119,1,0.85,9.87
7120,1,0.88,7.17
7121,1,0.91,4.26
7122,1,1,4.26
7123,1,1.09,4.27
7124,1,1.1,4.47
7125,1,1.1,4.65
7126,1,1.1,4.65
7127,1,1.11,5.1
7128,1,1.12,7.82
7129,1,1.13,9.87
7130,1,1.14,9.87
7131,1,1.15,9
7132,1,1.15,6.27
7133,1,1.14,4.46
7134,1,1.11,4.46
7135,1,1.09,5.83
7136,1,1.1,9.07
7137,1,1.11,10.83
7138,1,1.13,10.83
7139,1,1.14,10.83
7140,1,1.13,10.83
7141,1,1.16,10.89
7142,1,1.2,10.99
7143,1,1.21,11.03
7144,1,1.21,11.03
7145,1,1.18,11.1
7146,1,1.15,11.2
7147,1,1.15,11.38
7148,1,1.17,11.58
7149,1,1.26,10.71
7150,1,1.32,10.06
7151,1,1.34,10.06
7152,1,1.35,10.12
7153,1,1.35,10.31
7158,1,1.51,15.68
7159,1,1.52,15.68
7160,1,1.6,15.62
7161,1,1.72,15.52
7162,1,1.78,15.49
7163,1,1.81,15.49
7164,1,1.82,15.56
7165,1,1.83,15.66
7166,1,1.81,15.59
7167,1,1.78,15.49
7168,1,1.81,15.48
7169,1,1.84,15.48
7170,1,1.89,15.68
7171,1,1.94,15.88
7172,1,1.95,16.08
7173,1,1.96,16.27
7174,1,1.98,16.47
7175,1,2.01,16.6
7176,1,2.08,16.4
7177,1,2.13,16.27
7178,1,2.15,16.38
7179,1,2.16,16.38
7180,1,2.14,16.12
7181,1,2.13,16.19
7182,1,2.14,16.39
7183,1,2.1,16.08
7184,1,1.34,11.02
7185,1,1.31,8.12
7186,1,1.28,5.22
7187,1,1.27,6.29
7188,1,1.26,8.79
7189,1,1.26,5.6
7190,1,1.23,5.18
7191,1,1.21,5.04
7192,1,1.17,4.44
7193,1,1.16,4.12
7194,1,1.16,3.92
7195,1,1.14,3.86
7196,1,1.12,3.86
7197,1,1.08,3.7
7198,1,1.02,3.5
7199,1,0.97,3.65
7200,1,0.93,3.85
7201,1,0.89,3.86
7202,1,0.85,3.87
7203,1,0.79,3.97
7204,1,0.74,4.27
7205,1,0.67,5.97
7206,1,0.62,7.35
7207,1,0.61,7.35
7208,1,0.59,7.35
7209,1,0.57,7.35
7210,1,0.55,7.39
7211,1,0.53,7.49
7212,1,0.55,7.66
7213,1,0.62,7.93
7214,1,0.7,8.2
7215,1,0.79,8.55
7216,1,0.86,8.82
7217,1,0.94,9.09
7218,1,1.01,9.36
7219,1,1.08,9.63
7220,1,1.16,9.9
7221,1,1.23,10.17
7222,1,1.3,10.44
7223,1,1.38,10.71
7224,1,1.45,10.98
7225,1,1.52,11.25
7226,1,1.59,11.52
7227,1,1.67,11.79
7228,1,1.74,12.06
7229,1,1.81,12.33
7230,1,1.89,12.6
7231,1,1.93,12.49
7232,1,1.94,11.79
7233,1,1.98,11.7
7234,1,2.03,12.3
7235,1,2.09,12.58
7236,1,2.16,12.58
7237,1,2.14,12.82
7238,1,2.06,13.22
7239,1,2.15,13.35
7240,1,2.33,13.35
7241,1,2.39,13.35
7242,1,2.39,13.35
7243,1,2.43,13.27
7244,1,2.47,13.18
7245,1,2.51,13.16
7246,1,2.56,13.01
7247,1,2.62,12.5
7248,1,2.72,12.4
7249,1,2.91,12.9
7250,1,2.91,12.01
7251,1,2.71,9.44
7252,1,2.62,8.13
7253,1,2.64,8.13
7254,1,2.72,8.18
7255,1,2.85,8.28
7256,1,2.94,8.38
7257,1,3.01,8.48
7258,1,2.83,9.77
7259,1,2.51,11.77
7267,1,2.46,10.66
7268,1,2.48,11.37
7269,1,2.48,11.82
7270,1,2.31,9.87
7271,1,2.21,8.33
7272,1,2.39,8.33
7273,1,2.52,8.34
7274,1,2.52,8.38
7275,1,2.53,8.43
7276,2,1.3,10.06
7277,2,1.3,10.06
7278,2,1.3,10.06
7279,2,1.3,10.06
7280,2,1.3,10.06
7281,2,1.3,10.06
7282,2,1.3,10.06
7283,2,1.3,10.06
7284,2,1.3,10.06
7285,2,1.3,10.06
7286,2,1.3,10.06
7287,2,1.3,10.06
7288,2,1.3,10.06
7289,2,1.3,10.06
7290,2,1.3,10.06
7291,2,1.3,10.06
7292,2,1.3,10.06
7293,2,1.3,10.06
7294,2,1.3,10.06
7295,2,1.3,10.06
7296,2,1.3,10.06
7297,2,1.3,10.06
7298,2,1.3,10.06
7299,2,1.3,10.06
7300,2,1.3,10.06
7301,2,1.3,10.06
7302,2,1.3,10.06
7303,2,1.3,10.06
7304,2,1.3,10.06
7305,2,1.3,10.06
7306,2,1.3,10.06
7307,2,1.3,10.06
7308,2,1.3,10.06
7309,2,1.3,10.06
7310,2,1.3,10.06
7311,2,1.3,10.06
7312,2,1.3,10.06
7313,2,1.3,10.06
7314,2,1.3,10.06
7315,2,1.3,10.06
7316,2,1.3,10.06
7317,2,1.3,10.06
7318,2,1.3,10.06
7319,2,1.3,10.06
7320,2,1.3,10.06
7321,2,1.3,10.06
7322,2,1.3,10.06
7323,2,1.3,10.06
7324,2,1.3,10.06
7325,2,1.3,10.06
7326,2,1.3,10.06
7327,2,1.3,10.06
7328,2,1.3,10.06
7329,2,1.3,10.06
7330,2,1.3,10.06
7331,2,1.3,10.06
7332,2,1.3,10.06
7333,2,1.3,10.06
7334,2,1.3,10.06
7335,2,1.3,10.06
7336,2,1.3,10.06
7337,2,1.3,10.06
7338,2,1.3,10.06
7339,2,1.3,10.06
7340,2,1.3,10.06
7341,2,1.3,10.06
7342,2,1.3,10.06
7343,2,1.3,10.06
7344,2,1.3,10.06
7345,2,1.3,10.06
7346,2,1.3,10.06
7347,2,1.3,10.06
7348,2,1.3,10.06
7349,2,1.3,10.06
7350,2,1.3,10.06
7351,2,1.3,10.06
7352,2,1.3,10.06
7353,2,1.3,10.06
7354,2,1.3,10.06
7355,2,1.3,10.06
7356,2,1.3,10.06
7357,2,1.3,10.06
7358,2,1.3,10.06
7359,2,1.3,10.06
7360,2,1.3,10.06
7361,2,1.3,10.06
7362,2,1.3,10.06
7363,2,1.3,10.06
7364,2,1.3,10.06
7365,2,1.3,10.06
7366,2,1.3,10.06
7367,2,1.3,10.06
7368,2,1.3,10.06
7369,2,1.3,10.06
7370,2,1.3,10.06
7371,2,1.3,10.06
7372,2,1.3,10.06
7373,2,1.3,10.06
7374,2,1.3,10.06
7375,2,1.3,10.06
7376,2,1.3,10.06
7377,2,1.3,10.06
7378,2,1.3,10.06
7379,2,1.3,10.06
7380,2,1.3,10.06
7381,2,1.3,10.06
7382,2,1.3,10.06
7383,2,1.3,10.06
7384,2,1.3,10.06
7385,2,1.3,10.06
7386,2,1.3,10.06
7387,2,1.3,10.06
7388,2,1.3,10.06
7389,2,1.3,10.06
7390,2,1.3,10.06
7391,2,1.3,10.06
7392,2,1.3,10.06
7393,2,1.3,10.06
7394,2,1.3,10.06
7395,2,1.3,10.06
7396,2,1.3,10.06
7397,2,1.3,10.06
7398,2,1.3,10.06
7399,2,1.3,10.06
7400,2,1.3,10.06
7401,2,1.3,10.06
7402,2,1.3,10.06
7403,2,1.3,10.06
7404,2,1.3,10.06
7405,2,1.3,10.06
7406,2,1.3,10.06
7407,2,1.3,10.06
7408,2,1.3,10.06
7409,2,1.3,10.06
7410,2,1.3,10.06
7411,2,1.3,10.06
7412,2,1.3,10.06
7413,2,1.3,10.06
7414,2,1.3,10.06
7415,2,1.3,10.06
7416,2,1.3,10.06
7417,2,1.3,10.06
7418,2,1.3,10.06
7419,2,1.3,10.06
7420,2,1.3,10.06
7421,2,1.3,10.06
7422,2,1.3,10.06
7423,2,1.3,10.06
7424,2,1.3,10.06
7425,2,1.3,10.06
7426,2,1.3,10.06
7427,2,1.3,10.06
7428,2,1.3,10.06
7429,2,1.3,10.06
7430,2,1.3,10.06
7431,2,1.3,10.06
7432,2,1.3,10.06
7433,2,1.3,10.06
7434,2,1.3,10.06
7435,2,1.3,10.06
7436,2,1.3,10.06
7437,2,1.3,10.06
7438,2,1.3,10.06
7439,2,1.3,10.06
7440,2,1.3,10.06
7441,2,1.3,10.06
7442,2,1.3,10.06
7443,2,1.3,10.06
7444,2,1.3,10.06
7445,2,1.3,10.06
7446,2,1.3,10.06
7447,2,1.3,10.06
7448,2,1.3,10.06
7449,2,1.3,10.06
7450,2,1.3,10.06
7451,2,1.3,10.06
7452,2,1.3,10.06
7453,2,1.3,10.06
7454,2,1.3,10.06
7455,2,1.3,10.06
7456,2,1.3,10.06
7457,2,1.3,10.06
7458,2,1.3,10.06
7459,2,1.3,10.06
7460,2,1.3,10.06
7461,2,1.3,10.06
7462,2,1.3,10.06
7463,2,1.3,10.06
7464,2,1.3,10.06
7465,2,1.3,10.06
7466,2,1.3,10.06
7467,2,1.3,10.06
7468,2,1.3,10.06
7469,2,1.3,10.06
7470,2,1.3,10.06
7471,2,1.3,10.06
7472,2,1.3,10.06
7473,2,1.3,10.06
7474,2,1.3,10.06
7475,2,1.3,10.06
7476,2,1.3,10.06
7477,2,1.3,10.06
7478,2,1.3,10.06
7479,2,1.3,10.06
7480,2,1.3,10.06
7481,2,1.3,10.06
7482,2,1.3,10.06
7483,2,1.3,10.06
7484,2,1.3,10.06
7485,2,1.3,10.06
7486,2,1.3,10.06
7487,2,1.3,10.06
7488,2,1.3,10.06
7489,2,1.3,10.06
7490,2,1.3,10.06
7491,2,1.3,10.06
7492,2,1.3,10.06
7493,2,1.3,10.06
7494,2,1.3,10.06
7495,2,1.3,10.06
7496,2,1.3,10.06
7497,2,1.3,10.06
7498,2,1.3,10.06
7499,2,1.3,10.06
7500,2,1.3,10.06
7501,2,1.3,10.06
7502,2,1.3,10.06
7503,2,1.3,10.06
7504,2,1.3,10.06
7505,2,1.3,10.06
7506,2,1.3,10.06
7507,2,1.3,10.06
7508,2,1.3,10.06
7509,2,1.3,10.06
7510,2,1.3,10.06
7511,2,1.3,10.06
7512,2,1.3,10.06
7513,2,1.3,10.06
7514,2,1.3,10.06
7515,2,1.3,10.06
7516,2,1.3,10.06
7517,2,1.3,10.06
7518,2,1.3,10.06
7519,2,1.3,10.06
7520,2,1.3,10.06
7521,2,1.3,10.06
7522,2,1.3,10.06
7523,2,1.3,10.06
7524,2,1.3,10.06
7525,2,1.3,10.06
7526,2,1.3,10.06
7527,2,1.3,10.06
7528,2,1.3,10.06
7529,2,1.3,10.06
7530,2,1.3,10.06
7531,2,1.3,10.06
7532,2,1.3,10.06
7533,2,1.3,10.06
7534,2,1.3,10.06
7535,2,1.3,10.06
7536,2,1.3,10.06
7537,2,1.3,10.06
7538,2,1.3,10.06
7539,2,1.3,10.06
7540,2,1.3,10.06
7541,2,1.3,10.06
7542,2,1.3,10.06
7543,2,1.3,10.06
7544,2,1.3,10.06
7545,2,1.3,10.06
7546,2,1.3,10.06
7547,2,1.3,10.06
7548,2,1.3,10.06
7549,2,1.3,10.06
7550,2,1.3,10.06
7551,2,1.3,10.06
7552,2,1.3,10.06
7553,2,1.3,10.06
7554,2,1.3,10.06
7555,2,1.3,10.06
7556,2,1.3,10.06
7557,2,1.3,10.06
7558,2,1.3,10.06
7559,2,1.3,10.06
7560,2,1.3,10.06
7561,2,1.3,10.06
7562,2,1.3,10.06
7563,2,1.3,10.06
7564,2,1.3,10.06
7565,2,1.3,10.06
7566,2,1.3,10.06
7567,2,1.3,10.06
7568,2,1.3,10.06
7569,2,1.3,10.06
7570,2,1.3,10.06
7571,2,1.3,10.06
7572,2,1.3,10.06
7573,2,1.3,10.06
7574,2,1.3,10.06
7575,2,1.3,10.06
7576,2,1.3,10.06
7577,2,1.3,10.06
7578,2,1.3,10.06
7579,2,1.3,10.06
7580,2,1.3,10.06
7581,2,1.3,10.06
7582,2,1.3,10.06
7583,2,1.3,10.06
7584,2,1.3,10.06
7585,2,1.3,10.06
7586,2,1.3,10.06
7587,2,1.3,10.06
7588,2,1.3,10.06
7589,2,1.3,10.06
7590,2,1.3,10.06
7591,2,1.3,10.06
7592,2,1.3,10.06
7593,2,1.3,10.06
7594,2,1.3,10.06
7595,2,1.3,10.06
7596,2,1.3,10.06
7597,2,1.3,10.06
7598,2,1.3,10.06
7599,2,1.3,10.06
7600,2,1.3,10.06
7601,2,1.3,10.06
7602,2,1.3,10.06
7603,2,1.3,10.06
7604,2,1.3,10.06
7605,2,1.3,10.06
7606,2,1.3,10.06
7607,2,1.3,10.06
7608,2,1.3,10.06
7609,2,1.3,10.06
7610,2,1.3,10.06
7611,2,1.3,10.06
7612,2,1.3,10.06
7613,2,1.3,10.06
7614,2,1.3,10.06
7615,2,1.3,10.06
7616,2,1.3,10.06
7617,2,1.3,10.06
7618,2,1.3,10.06
7619,2,1.3,10.06
7620,2,1.3,10.06
7621,2,1.3,10.06
7622,2,1.3,10.06
7623,2,1.3,10.06
7624,2,1.3,10.06
7625,2,1.3,10.06
7626,2,1.3,10.06
7627,2,1.3,10.06
7628,2,1.3,10.06
7629,2,1.3,10.06
7630,2,1.3,10.06
7631,2,1.3,10.06
7632,2,1.3,10.06
7633,2,1.3,10.06
7634,2,1.3,10.06
7635,2,1.3,10.06
7636,2,1.3,10.06
7637,2,1.3,10.06
7638,2,1.3,10.06
7639,2,1.3,10.06
7640,2,1.3,10.06
7641,2,1.3,10.06
7642,2,1.3,10.06
7643,2,1.3,10.06
7644,2,1.3,10.06
7645,2,1.3,10.06
7646,2,1.3,10.06
7647,2,1.3,10.06
7648,2,1.3,10.06
7649,2,1.3,10.06
7650,2,1.3,10.06
7651,2,1.3,10.06
7652,2,1.3,10.06
7653,2,1.3,10.06
7654,2,1.3,10.06
7655,2,1.3,10.06
7656,2,1.3,10.06
7657,2,1.3,10.06
7658,2,1.3,10.06
7659,2,1.3,10.06
7660,2,1.3,10.06
7661,2,1.3,10.06
7662,2,1.3,10.06
7663,2,1.3,10.06
7664,2,1.3,10.06
7665,2,1.3,10.06
7666,2,1.3,10.06
7667,2,1.3,10.06
7668,2,1.3,10.06
7669,2,1.3,10.06
7670,2,1.3,10.06
7671,2,1.3,10.06
7672,2,1.3,10.06
7673,2,1.3,10.06
7674,2,1.3,10.06
7675,2,1.3,10.06
7676,2,1.3,10.06
7677,2,1.3,10.06
7678,2,1.3,10.06
7679,2,1.3,10.06
7680,2,1.3,10.06
7681,2,1.3,10.06
7682,2,1.3,10.06
7683,2,1.3,10.06
7684,2,1.3,10.06
7685,2,1.3,10.06
7686,2,1.3,10.06
7687,2,1.3,10.06
7688,2,1.3,10.06
7689,2,1.3,10.06
7690,2,1.3,10.06
7691,2,1.3,10.06
7692,2,1.3,10.06
7693,2,1.3,10.06
7694,2,1.3,10.06
7695,2,1.3,10.06
7696,2,1.3,10.06
7697,2,1.3,10.06
7698,2,1.3,10.06
7699,2,1.3,10.06
7700,2,1.3,10.06
7701,2,1.3,10.06
7702,2,1.3,10.06
7703,2,1.3,10.06
7704,2,1.3,10.06
7705,2,1.3,10.06
7706,2,1.3,10.06
7707,2,1.3,10.06
7708,2,1.3,10.06
7709,2,1.3,10.06
7710,2,1.3,10.06
7711,2,1.3,10.06
7712,2,1.3,10.06
7713,2,1.3,10.06
7714,2,1.3,10.06
7715,2,1.3,10.06
7716,2,1.3,10.06
7717,2,1.3,10.06
7718,2,1.3,10.06
7719,2,1.3,10.06
7720,2,1.3,10.06
7721,2,1.3,10.06
7722,2,1.3,10.06
7723,2,1.3,10.06
7724,2,1.3,10.06
7725,2,1.3,10.06
7726,2,1.3,10.06
7727,2,1.3,10.06
7728,2,1.3,10.06
7729,2,1.3,10.06
7730,2,1.3,10.06
7731,2,1.3,10.06
7732,2,1.3,10.06
7733,2,1.3,10.06
7734,2,1.3,10.06
7735,2,1.3,10.06
7736,2,1.3,10.06
7737,2,1.3,10.06
7738,2,1.3,10.06
7739,2,1.3,10.06
7740,2,1.3,10.06
7741,2,1.3,10.06
7742,2,1.3,10.06
7743,2,1.3,10.06
7744,2,1.3,10.06
7745,2,1.3,10.06
7746,2,1.3,10.06
7747,2,1.3,10.06
7748,2,1.3,10.06
7749,2,1.3,10.06
7750,2,1.3,10.06
7751,2,1.3,10.06
7752,2,1.3,10.06
7753,2,1.3,10.06
7754,2,1.3,10.06
7755,2,1.3,10.06
7756,2,1.3,10.06
7757,2,1.3,10.06
7758,2,1.4,10.67
7759,2,1.44,10.77
7760,2,1.49,10.57
7761,2,1.53,10.37
7762,2,1.55,10.16
7763,2,1.57,10.14
7764,2,1.59,10.33
7765,2,1.59,10.43
7766,2,1.58,10.44
7767,2,1.56,10.52
7768,2,1.57,10.07
7769,2,1.6,9.48
7770,2,1.61,9.58
7771,2,1.62,9.67
7772,2,1.59,9.67
7773,2,1.56,9.69
7774,2,1.45,4.84
7775,2,1.38,4.84
7776,2,1.34,5.11
7777,2,1.36,6.02
7778,2,1.38,6.49
7779,2,1.41,6.88
7780,2,1.39,6.81
7781,2,1.37,6.6
7782,2,1.39,6.58
7783,2,1.42,6.58
7784,2,1.45,6.95
7785,2,1.49,7.35
7786,2,1.49,7.25
7787,2,1.49,7.14
7788,2,1.48,6.94
7789,2,1.46,6.8
7790,2,1.44,6.99
7791,2,0.88,11.6
7792,2,0.86,11.6
7793,2,0.85,11.6
7794,2,0.85,11.66
7795,2,0.85,11.75
7796,2,0.87,11.86
7797,2,0.92,11.96
7798,2,0.98,9.45
7799,2,1.06,5.49
7800,2,1.05,6.67
7801,2,1.01,10.17
7802,2,1.04,8.22
7803,2,1.08,4.95
7804,2,1.08,6.34
7805,2,1.07,8.58
7806,2,1.09,12.13
7807,2,1.12,15.68
7808,2,1.17,15.68
7809,2,1.23,15.69
7810,2,1.26,15.79
7811,2,1.29,15.85
7812,2,1.27,15.71
7813,2,1.26,15.57
7814,2,1.24,15.42
7815,2,1.23,15.28
7816,2,1.21,15.14
7817,2,1.2,15
7818,2,1.18,14.85
7819,2,1.17,14.71
7820,2,1.15,14.57
7821,2,1.13,14.43
7822,2,1.12,14.28
7823,2,1.1,14.14
7824,2,1.09,14
7825,2,1.07,13.81
7826,2,1.05,13.67
7827,2,1.04,13.53
7828,2,1.01,13.24
7829,2,0.99,13.1
7830,2,1.32,9.61
7831,2,1.28,7.36
7832,2,1.28,7.37
7833,2,1.27,7.07
7834,2,1.3,8.57
7835,2,1.32,10.13
7836,2,1.32,10.52
7837,2,4.01,14.11
7838,2,4.06,14.11
7839,2,3.21,14.11
7840,2,3.14,14.11
7841,2,3.96,14.11
7846,2,4.01,7.8
7847,2,2.92,7.6
7848,2,2.48,7.61
7849,2,2.32,7.71
7850,2,2.27,7.35
7851,2,2.26,6.84
7852,2,2.26,7.02
7853,2,2.25,7.31
7854,2,2.25,10.56
7855,2,2.24,14.24
7856,2,2.3,14.52
7857,2,2.36,14.52
7858,2,2.33,14.52
7859,2,2.3,14.59
7860,2,2.26,14.79
7861,2,2.17,14.95
7862,2,2.03,15.05
7863,2,1.96,15.05
7864,2,1.95,14.94
7865,2,1.89,13.87
7866,2,1.8,12.22
7867,2,1.79,11.34
7868,2,1.81,10.73
7869,2,1.82,11
7870,2,1.82,11.4
7871,2,1.82,11.51
7872,2,1.82,11.66
7873,2,1.85,13.03
7874,2,1.91,14.09
7875,2,1.95,13.93
7876,2,2.04,13.99
7877,2,2.08,13.94
7878,2,2.12,14.04
7879,2,2.27,14.11
7880,2,2.33,14.07
7881,2,2.29,13.98
7882,2,2.3,14.8
7883,2,2.31,14.51
7884,2,2.27,14.52
7885,2,2.15,14.15
7886,2,2.24,13.54
7887,2,2.26,13.28
7888,2,2.25,13.18
7889,2,2.17,13.16
7890,2,2.08,13.16
7891,2,2.12,12.55
7892,2,2.21,11.74
7893,2,2.35,11.7
7894,2,2.5,11.8
7895,2,2.43,11.03
7896,2,2.3,10.65
7897,2,2.08,10.65
7898,2,2.1,10.93
7899,2,2.5,11.65
7900,2,2.61,11.67
7901,2,2.45,11.05
7902,2,2.28,10.83
7903,2,2.11,10.83
7904,2,2.06,10.77
7905,2,2.07,10.68
7906,2,2.08,10.59
7907,2,2.09,10.51
7908,2,2.1,10.42
7909,2,2.1,10.33
7910,2,2.11,10.24
7911,2,2.12,10.16
7912,2,2.13,10.07
7913,2,2.14,9.98
7914,2,2.14,9.89
7915,2,2.15,9.8
7916,2,2.16,9.72
7917,2,2.17,9.63
7918,2,2.18,9.54
7919,2,2.18,9.45
7920,2,2.19,9.36
7921,2,2.2,9.28
7922,2,2.21,9.19
7923,2,2.22,9.1
7924,2,2.25,8.8
7925,2,2.25,8.71
7926,2,2.26,6.94
7927,2,2.32,6.83
7928,2,2.01,8.06
7932,2,0.62,9.87
7933,2,0.61,9.87
7934,2,0.6,9.87
7935,2,0.59,9.87
7936,2,0.55,9.87
7937,2,0.51,9.86
7938,2,0.47,9.76
7939,2,0.45,9.25
7940,2,0.56,6.28
7941,2,0.65,3.87
7942,2,0.71,3.87
7943,2,0.75,3.87
7944,2,0.74,3.87
7945,2,0.74,3.87
7946,2,0.73,3.87
7947,2,0.76,5.09
7948,2,0.86,8.43
7949,2,0.93,10.25
7950,2,0.98,10.25
7951,2,0.93,10
7952,2,0.85,9.71
7953,2,0.79,9.67
7954,2,0.74,9.67
7955,2,0.66,9.67
7956,2,0.59,9.67
7957,2,0.54,9.67
7958,2,0.5,9.67
7959,2,0.53,11.58
7960,2,0.57,13.4
7961,2,0.65,14
7962,2,0.73,14.5
7963,2,0.76,14.5
7964,2,0.77,14.58
7965,2,0.75,14.89
7966,2,0.73,15.09
7967,2,0.69,15.09
7968,2,0.68,15.09
7969,2,0.69,15.09
7970,2,0.7,14.92
7971,2,0.74,14.51
7972,2,0.76,14.51
7973,2,1.83,6.08
7974,2,1.86,10.52
7975,2,1.86,10.5
7976,2,1.87,10.47
7977,2,1.87,10.45
7978,2,1.87,10.42
7979,2,1.87,10.39
7980,2,1.87,10.37
7981,2,1.88,10.34
7982,2,1.88,10.32
7983,2,1.88,10.29
7984,2,1.88,10.26
7985,2,1.88,10.24
7986,2,1.89,10.21
7987,2,1.89,10.19
7988,2,1.89,10.16
7989,2,1.89,10.14
7990,2,1.89,10.11
7991,2,1.89,10.08
7992,2,1.9,10.06
7993,2,1.9,10.03
7994,2,1.9,9.98
7995,2,1.31,10.75
7996,2,1.29,10.85
7997,2,1.41,10.95
7998,2,1.49,11.02
7999,2,1.43,11.02
8000,2,1.38,11.19
8001,2,1.32,11.78
8002,2,1.26,12.02
8003,2,1.22,11.51
8004,2,1.19,11.22
8005,2,1.19,11.22
8006,2,1.18,12.44
8007,2,1.18,14.87
8008,2,1.17,16.04
8009,2,1.16,16.04
8010,2,1.13,13.8
8011,2,1.09,10.34
8012,2,1.07,9.68
8013,2,1.05,10.27
8014,2,1.04,10.3
8015,2,1.03,10.1
8016,2,1.03,9.9
8017,2,1.05,9.7
8018,2,1.09,10.43
8019,2,1.11,10.84
8020,2,1.1,10.84
8021,2,1.08,10.8
8022,2,1.05,10.69
8023,2,1.06,10.69
8024,2,1.12,10.79
8025,2,1.16,10.89
8026,2,1.18,10.99
8027,2,1.18,10.78
8028,2,1.16,10.36
8029,2,1.17,10.33
8030,2,1.2,10.61
8031,2,1.2,10.81
8032,2,1.31,5.05
8033,2,1.31,5.05
8034,2,1.31,5.05
8035,2,1.31,5.05
8036,2,1.31,5.05
8037,2,1.31,5.05
8038,2,1.31,5.05
8039,2,1.31,5.05
8040,2,1.31,5.05
8041,2,1.31,5.05
8042,2,1.31,5.05
8043,2,1.31,5.05
8044,2,1.31,5.05
8045,2,1.31,5.05
8046,2,1.31,5.05
8047,2,1.31,5.05
8048,2,1.31,5.05
8049,2,1.31,5.05
8050,2,1.31,5.05
8051,2,1.31,5.05
8052,2,1.31,5.05
8053,2,1.31,5.05
8054,2,1.31,5.05
8055,2,1.31,5.05
8056,2,1.31,5.05
8057,2,1.31,5.05
8058,2,1.31,5.05
8059,2,1.31,5.05
8060,2,1.31,5.05
8061,2,1.31,5.05
8062,2,1.31,5.05
8063,2,1.31,5.05
8064,2,1.31,5.05
8065,2,1.31,5.05
8066,2,1.31,5.05
8067,2,1.31,5.05
8068,2,1.31,5.05
8069,2,1.31,5.05
8070,2,1.31,5.05
8071,2,1.31,5.05
8072,2,1.31,5.05
8073,2,1.31,5.05
8074,2,1.31,5.05
8075,2,1.31,5.05
8076,2,1.31,5.05
8077,2,1.31,5.05
8078,2,1.31,5.05
8079,2,1.31,5.05
8080,2,1.31,5.05
8081,2,1.31,5.05
8082,2,1.31,5.05
8083,2,1.31,5.05
8084,2,1.31,5.05
8085,2,1.31,5.05
8086,2,1.31,5.05
8087,2,1.31,5.05
8088,2,1.31,5.05
8089,2,1.31,5.05
8090,2,1.31,5.05
8091,2,1.31,5.05
8092,2,1.31,5.05
8093,2,1.31,5.05
8094,2,1.31,5.05
8095,2,1.31,5.05
8096,2,1.31,5.05
8097,2,1.31,5.05
8098,2,1.31,5.05
8099,2,1.31,5.05
8100,2,1.31,5.05
8101,2,1.31,5.05
8102,2,1.31,5.05
8103,2,1.31,5.05
8104,2,1.31,5.05
8105,2,1.31,5.05
8106,2,1.31,5.05
8107,2,1.31,5.05
8108,2,1.31,5.05
8109,2,1.31,5.05
8110,2,1.31,5.05
8111,2,1.31,5.05
8112,2,1.31,5.05
8113,2,1.31,5.05
8114,2,1.31,5.05
8115,2,1.31,5.05
8116,2,1.31,5.05
8117,2,1.31,5.05
8118,2,1.31,5.05
8119,2,1.31,5.05
8120,2,1.31,5.05
8121,2,1.31,5.05
8122,2,1.31,5.05
8123,2,1.31,5.05
8124,2,1.31,5.05
8125,2,1.31,5.05
