id,H,T
8243,1.31,5.05
8244,1.31,5.05
8245,1.31,5.05
8246,1.31,5.05
8247,1.31,5.05
8248,1.31,5.05
8249,1.31,5.05
8250,1.31,5.05
8251,1.31,5.05
8252,1.31,5.05
8253,1.31,5.05
8254,1.31,5.05
8255,1.31,5.05
8256,1.31,5.05
8257,1.31,5.05
8258,1.31,5.05
8259,1.31,5.05
8260,1.31,5.05
8261,1.31,5.05
8262,1.31,5.05
8263,1.31,5.05
8264,1.31,5.05
8265,1.31,5.05
8266,1.31,5.05
8267,1.31,5.05
8268,1.31,5.05
8269,1.31,5.05
8270,1.31,5.05
8271,1.31,5.05
8272,1.31,5.05
8273,1.31,5.05
8274,1.31,5.05
8275,1.31,5.05
8276,1.31,5.05
8277,1.31,5.05
8278,1.31,5.05
8279,1.31,5.05
8280,1.31,5.05
8281,1.31,5.05
8282,1.31,5.05
8283,1.31,5.05
8284,1.31,5.05
8285,1.31,5.05
8286,1.31,5.05
8287,1.31,5.05
8288,1.31,5.05
8289,1.31,5.05
8290,1.31,5.05
8291,1.31,5.05
8292,1.31,5.05
8293,1.31,5.05
8294,1.31,5.05
8295,1.31,5.05
8296,1.31,5.05
8297,1.31,5.05
8298,1.31,5.05
8299,1.31,5.05
8300,1.31,5.05
8301,1.31,5.05
8302,1.31,5.05
8303,1.31,5.05
8304,1.31,5.05
8305,1.31,5.05
8306,1.31,5.05
8307,1.31,5.05
8308,1.31,5.05
8309,1.31,5.05
8310,1.31,5.05
8311,1.31,5.05
8312,1.31,5.05
8313,1.31,5.05
8314,1.31,5.05
8315,1.31,5.05
8316,1.31,5.05
8317,1.31,5.05
8318,1.31,5.05
8319,1.31,5.05
8320,1.31,5.05
8321,1.31,5.05
8322,1.31,5.05
8323,1.31,5.05
8324,1.31,5.05
8325,1.31,5.05
8326,1.31,5.05
8327,1.31,5.05
8328,1.31,5.05
8329,1.31,5.05
8330,1.31,5.05
8331,1.31,5.05
8332,1.31,5.05
8333,1.31,5.05
8334,1.31,5.05
8335,1.31,5.05
8336,1.31,5.05
8337,1.31,5.05
8338,1.31,5.05
8339,1.31,5.05
8340,1.31,5.05
8341,1.31,5.05
8342,1.31,5.05
8343,1.31,5.05
8344,1.31,5.05
8345,1.31,5.05
8346,1.31,5.05
8347,1.31,5.05
8348,1.31,5.05
8349,1.31,5.05
8350,1.31,5.05
8351,1.31,5.05
8352,1.31,5.05
8353,1.31,5.05
8354,1.31,5.05
8355,1.31,5.05
8356,1.31,5.05
8357,1.31,5.05
8358,1.31,5.05
8359,1.31,5.05
8360,1.31,5.05
8361,1.31,5.05
8362,1.31,5.05
8363,1.31,5.05
8364,1.31,5.05
8365,1.31,5.05
8366,1.31,5.05
8367,1.31,5.05
8368,1.31,5.05
8369,1.31,5.05
8370,1.31,5.05
8371,1.31,5.05
8372,1.31,5.05
8373,1.31,5.05
8374,1.31,5.05
8375,1.3,5.05
8376,1.3,5.05
8377,1.3,5.05
8378,1.3,5.05
8379,1.3,5.05
8380,1.3,5.05
8381,1.3,5.05
8382,1.3,5.05
8383,1.3,5.05
8384,1.3,5.05
8385,1.3,5.05
8386,1.3,5.05
8387,1.3,5.05
8388,1.3,5.05
8389,1.3,5.05
8390,1.3,5.05
8391,1.3,5.05
8392,1.3,5.05
8393,1.3,5.05
8394,1.3,5.05
8395,1.3,5.05
8396,1.3,5.05
8397,1.3,5.05
8398,1.3,5.05
8399,1.3,5.05
8400,1.3,5.05
8401,1.3,5.05
8402,1.3,5.05
8403,1.3,5.05
8404,1.3,5.05
8405,1.3,5.05
8406,1.3,5.05
8407,1.3,5.05
8408,1.3,5.05
8409,1.3,5.05
8410,1.3,5.05
8411,1.3,5.05
8412,1.3,5.05
8413,1.3,5.05
8414,1.3,5.05
8415,1.3,5.05
8416,1.3,5.05
8417,1.3,5.05
8418,1.3,5.05
8419,1.3,5.05
8420,1.3,5.05
8421,1.3,5.05
8422,1.3,5.05
8423,1.3,5.05
8424,1.3,5.05
8425,1.3,5.05
8426,1.3,5.05
8427,1.3,5.05
8428,1.3,5.05
8429,1.3,5.05
8430,1.3,5.05
8431,1.3,5.05
8432,1.3,5.05
8433,1.3,5.05
8434,1.3,5.05
8435,1.3,5.05
8436,1.3,5.05
8437,1.3,5.05
8438,1.3,5.05
8439,1.34,7.94
8440,1.38,8.82
8441,1.41,9.29
8442,1.44,9.29
8443,1.46,9.29
8444,1.45,9.29
8445,1.45,9.21
8446,1.46,9
8447,1.48,8.9
8448,1.51,8.9
8449,1.52,8.85
8450,1.51,8.78
8451,1.5,8.71
8452,1.49,8.61
8453,1.48,8.54
8454,1.47,8.46
8455,1.46,8.39
8456,1.45,8.32
8457,1.44,8.25
8458,1.43,8.17
8459,1.43,8.1
8460,1.42,8.03
8461,1.38,7.74
8462,1.33,7.31
8463,1.17,6.05
8464,1.16,5.98
8465,1.15,5.91
8466,1.14,5.84
8467,1.13,5.77
8468,1.13,5.69
8469,1.12,5.62
8470,1.11,5.55
8471,1.1,5.48
8472,1.09,5.4
8473,1.08,5.33
8474,1.07,5.26
8475,1.06,5.19
8476,1.05,5.11
8477,1.04,5.04
8478,1.04,4.97
8479,1.03,4.9
8480,1.02,4.82
8481,1.01,4.75
8482,1,4.68
8483,0.99,4.61
8484,0.98,4.54
8485,0.97,4.46
8486,0.96,4.39
8487,0.95,4.32
8488,0.95,4.25
8489,0.94,4.17
8490,0.92,4.07
8491,0.92,4
8492,0.91,3.93
8493,0.9,3.85
8494,0.89,3.78
8495,0.88,3.71
8496,0.87,3.64
8497,0.86,3.57
8498,0.85,3.49
8499,0.84,3.42
8500,0.83,3.35
8501,0.83,3.28
8502,0.82,3.2
8503,0.81,3.13
8504,0.8,3.06
8505,0.79,2.99
8506,1.83,8.83
8507,1.84,8.73
8508,1.82,8.7
8509,1.81,8.7
8510,1.89,8.48
8511,2.02,8.17
8512,2.07,8.45
8513,2.12,8.85
8514,2.17,8.98
8515,2.24,9.08
8516,2.23,7.85
8517,2.22,6.72
8518,2.17,6.41
8519,2.13,6.17
8520,2.15,6.17
8521,2.17,6.44
8522,2.17,7.36
8523,2.16,7.92
8524,2.14,7.92
8525,2.09,7.92
8526,2.02,7.92
8527,1.98,7.87
8528,1.95,7.77
8529,1.94,7.41
8530,1.94,6.9
8531,1.89,6.75
8532,1.81,6.75
8533,1.77,6.54
8534,1.74,6.25
8535,1.79,7.77
8536,1.88,9.88
8537,1.94,10.49
8538,1.96,10.63
8539,1.89,10.53
8540,1.84,10.46
8541,1.85,10.46
8542,1.88,10.42
8543,1.97,10.27
8544,1.96,10.27
8545,2,10.37
8546,2.09,10.57
8547,2.08,10.46
8548,2.05,10.12
8549,2,9.64
8550,1.95,9.83
8551,1.91,9.73
8552,1.88,9.53
8553,1.84,9.58
8554,1.79,9.69
8555,1.81,9.68
8556,1.8,9.11
8557,1.73,7.21
8558,1.69,5.92
8559,1.68,5.73
8560,1.68,5.9
8561,1.69,6.61
8562,1.71,6.87
8563,1.72,6.68
8564,1.77,6.53
8565,1.85,6.43
8566,1.89,6.39
8567,1.92,6.39
8568,1.92,6.32
8569,1.91,6.21
8570,1.89,6.44
8571,1.87,6.74
8572,1.81,6.6
8573,1.74,6.39
8574,1.79,6.78
8575,1.84,7.16
8576,1.83,7.22
8577,1.81,7.27
8578,1.79,7.33
8579,1.77,7.38
8580,1.75,7.44
8581,1.74,7.49
8582,1.64,7.78
8583,1.62,7.84
8584,1.6,7.89
8585,1.59,7.95
8586,1.55,8.06
8587,1.5,8.22
8588,1.74,14.51
8589,1.79,14.96
8590,1.83,15.47
8591,1.8,15.48
8592,1.76,15.47
8593,1.68,15.37
8594,1.62,15.31
8595,1.62,15.51
8596,1.62,15.72
8597,1.6,15.91
8598,1.56,16.13
8599,1.47,16.44
8600,1.42,16.62
8601,1.43,16.55
8602,1.43,16.48
8603,1.44,16.41
8604,1.45,16.34
8605,1.45,16.27
8606,1.46,16.2
8607,1.46,16.13
8608,1.47,16.06
8609,1.48,15.99
8610,1.48,15.92
8611,1.49,15.85
8612,1.49,15.78
8613,1.5,15.71
8614,1.51,15.64
8615,1.51,15.57
8616,1.52,15.5
8617,1.53,15.43
8618,1.53,15.33
8619,1.54,15.26
8620,1.55,15.19
8621,1.55,15.12
8622,1.56,15.05
8623,1.56,14.98
8624,1.57,14.91
8625,1.58,14.84
8626,1.58,14.77
8627,1.59,14.7
8628,1.6,14.63
8629,1.61,14.49
8630,1.61,14.42
8631,1.64,14.07
8632,1.8,9.05
8633,1.83,8.96
8634,1.81,9.26
8635,1.78,9.53
8636,1.73,9.73
8637,1.68,9.71
8638,1.64,9.31
8639,1.63,9.13
8640,1.63,9.23
8641,1.63,9.33
8642,1.63,9.42
8643,1.63,9.52
8644,1.63,9.62
8645,1.63,9.72
8646,1.63,9.86
8647,1.63,9.95
8648,1.63,10.05
8649,1.64,10.15
8650,1.64,10.25
8651,1.64,10.35
8652,1.64,10.44
8653,1.64,10.54
8654,1.64,10.64
8655,1.64,10.74
8656,1.64,10.84
8657,1.64,10.93
8658,1.64,11.03
8659,1.65,11.13
8660,1.65,11.23
8661,1.65,11.33
8662,1.65,11.42
8663,1.65,11.52
8664,1.65,11.62
8665,1.65,11.72
8666,1.65,11.82
8667,1.65,11.91
8668,1.65,12.01
8669,1.66,12.31
8670,1.79,14.84
8671,1.79,14.74
8672,1.82,14.84
8673,1.87,15.04
8674,1.9,14.73
8675,1.92,14.22
8676,1.93,14.28
8677,1.95,14.48
8678,1.93,14.68
8679,1.91,14.88
8680,1.92,15.45
8681,1.93,16.06
8682,1.94,16.96
8683,1.96,17.82
8684,1.93,17.81
8685,1.9,17.75
8686,1.87,17.15
8687,1.85,16.63
8688,1.82,16.49
8689,1.84,16.59
8690,1.87,16.79
8691,1.85,17.27
8692,1.82,17.89
8693,1.84,17.62
8694,1.88,17.11
8695,1.77,17.39
8696,1.64,17.79
8697,1.63,17.73
8698,1.62,17.64
8699,1.62,17.55
8700,1.62,17.46
8701,1.61,17.37
8702,1.61,17.27
8703,1.6,17.18
8704,1.6,17.09
8705,1.6,17
8706,1.59,16.91
8707,1.59,16.82
8708,1.58,16.73
8709,1.58,16.63
8710,1.58,16.54
8711,1.57,16.45
8712,1.57,16.36
8713,1.32,15.88
8714,1.33,15.23
8715,1.35,14.35
8716,1.33,14.13
8717,0.77,14.94
8718,0.76,15.04
8719,0.74,14.63
8720,0.73,14.53
8721,0.72,14.61
8722,0.72,14.71
8723,0.69,14.62
8724,0.67,14.53
8725,0.61,13.94
8726,0.55,13.37
8727,0.54,13.77
8728,0.54,14.13
8729,0.51,14.13
8730,0.48,14.07
8731,0.46,13.43
8732,0.44,13.4
8733,0.43,15.18
8734,0.54,14.2
8735,0.62,13.25
8736,0.68,12.82
8737,1.46,16.63
8738,1.47,16.55
8739,1.47,16.48
8740,1.48,16.4
8741,1.48,16.32
8742,1.48,16.25
8743,1.49,16.17
8744,1.49,16.1
8745,1.49,16.02
8746,1.5,15.94
8747,1.5,15.87
8748,1.51,15.79
8749,1.51,15.71
8750,1.51,15.64
8751,1.52,15.56
8752,1.52,15.49
8753,1.52,15.41
8754,1.53,15.33
8755,1.53,15.26
8756,1.54,15.18
8757,1.54,15.11
8758,1.54,15.03
8759,1.55,14.93
8760,1.55,14.86
8761,1.56,14.78
8762,1.56,14.7
8763,1.56,14.63
8764,1.57,14.55
8765,1.57,14.48
8766,1.57,14.4
8767,1.58,14.32
8768,1.58,14.25
8769,1.59,14.17
8770,1.59,14.1
8771,1.59,14.02
8772,1.6,13.94
8773,1.6,13.87
8774,1.61,13.72
8775,1.61,13.64
8776,1.62,13.56
8777,1.62,13.49
8778,1.62,13.41
8779,1.63,13.34
8780,1.63,13.26
8781,1.65,12.88
8782,1.66,12.65
8783,1.67,12.54
8784,1.67,12.39
8785,1.68,12.24
8786,1.56,12.01
8787,1.55,11.99
8788,1.54,11.97
8789,1.53,11.95
8790,1.52,11.93
8791,1.51,11.91
8792,1.5,11.89
8793,1.49,11.87
8794,1.48,11.85
8795,1.46,11.84
8796,1.45,11.82
8797,1.44,11.8
8798,1.43,11.78
8799,1.42,11.76
8800,1.41,11.74
8801,1.4,11.72
8802,1.39,11.7
8803,1.38,11.68
8804,1.36,11.65
8805,1.35,11.63
8806,1.34,11.61
8807,1.33,11.59
8808,1.32,11.57
8809,1.31,11.55
8810,1.3,11.53
8811,1.29,11.51
8812,1.28,11.5
8813,1.27,11.48
8814,1.26,11.46
8815,1.25,11.44
8816,1.23,11.42
8817,1.22,11.4
8818,1.21,11.38
8819,1.2,11.36
8820,1.19,11.34
8821,1.18,11.32
8822,1.17,11.3
8823,1.16,11.28
8824,1.15,11.26
8825,1.13,11.22
8826,1.09,11.16
8827,1.07,11.12
8828,1.06,11.11
8829,0.95,14.7
8830,0.88,14.6
8831,0.81,14.5
8832,0.73,14.39
8833,0.66,14.29
8834,0.59,14.19
8835,0.56,14.13
8836,0.59,14.13
8837,0.62,14.13
8838,0.65,14.13
8839,0.66,14.13
8840,0.67,14.13
8841,0.68,14.13
8842,0.68,14.13
8843,0.69,14.13
8844,0.69,14.13
8845,0.68,14.06
8846,0.67,13.96
8847,0.66,14.15
8848,0.66,14.46
8849,0.71,14.51
8850,0.79,14.51
8851,0.85,14.51
8852,0.9,14.51
8853,0.91,14.51
8854,0.91,14.57
8855,0.87,14.77
8856,0.86,15.28
8857,0.9,16.28
8858,0.93,16.79
8859,0.94,16.69
8860,0.94,16.54
8861,0.91,16.34
8862,0.86,16.19
8863,0.79,16.09
8864,0.73,16
8865,0.66,15.9
8866,0.6,15.8
8867,0.55,15.7
8868,0.52,15.6
8869,0.49,15.5
8870,0.47,15.3
8871,0.48,14.31
8872,0.51,14.31
8873,0.53,14.29
8874,0.59,13.92
8875,1.38,8.85
8876,1.37,8.9
8877,1.35,8.96
8878,1.34,9.01
8879,1.32,9.08
8880,1.31,9.13
8881,1.29,9.19
8882,1.28,9.24
8883,1.26,9.3
8884,1.25,9.35
8885,1.24,9.4
8886,1.22,9.46
8887,1.07,10.05
8888,1.05,10.1
8889,1.04,10.16
8890,1.02,10.21
8891,1.01,10.26
8892,1,10.32
8893,0.98,10.37
8894,0.97,10.42
8895,0.95,10.48
8896,0.94,10.53
8897,0.92,10.59
8898,0.91,10.64
8899,0.9,10.69
8900,0.88,10.75
8901,0.86,10.82
8902,0.85,10.88
8903,0.83,10.93
8904,0.82,10.98
8905,0.81,11.04
8906,0.79,11.09
8907,0.78,11.15
8908,0.75,11.25
8909,0.72,11.36
8910,0.69,11.47
8911,1.56,10.42
8912,1.48,10.86
8913,1.44,11.13
8914,1.43,11.18
8915,1.42,11.23
8916,1.4,11.34
8917,1.43,9.79
8918,2.19,9.75
8919,2.19,9.83
8920,1.92,12.8
8921,1.93,12.78
8922,1.93,12.76
8923,1.93,12.74
8924,1.93,12.72
8925,1.94,12.7
8926,1.94,12.68
8927,1.94,12.66
8928,1.95,12.65
8929,1.95,12.63
8930,1.95,12.61
8931,1.95,12.59
8932,1.96,12.57
8933,1.96,12.55
8934,1.96,12.53
8935,1.96,12.51
8936,1.97,12.5
8937,1.97,12.48
8938,1.97,12.46
8939,1.98,12.44
8940,1.98,12.42
8941,1.98,12.4
8942,1.98,12.38
8943,1.99,12.36
8944,1.99,12.35
8945,1.99,12.32
8946,2,12.3
8947,2,12.28
8948,2,12.26
8949,2,12.24
8950,2.01,12.23
8951,2.01,12.21
8952,2.01,12.19
8953,1.41,12.31
8954,1.41,12.25
8955,1.42,12.19
8956,1.45,12
8957,1.51,11.45
8958,1.57,11.01
8959,1.58,10.89
8960,1.59,10.83
8961,1.61,10.7
8962,1.82,7.03
8963,1.82,7.06
8964,1.83,7.09
8965,1.83,7.12
8966,1.83,7.15
8967,1.83,7.18
8968,1.83,7.21
8969,1.84,7.23
8970,1.84,7.26
8971,1.84,7.29
8972,1.84,7.33
8973,1.85,7.36
8974,1.85,7.39
8975,1.85,7.42
8976,1.85,7.45
8977,1.85,7.48
8978,1.86,7.51
8979,1.86,7.54
8980,1.86,7.57
8981,1.86,7.6
8982,1.86,7.63
8983,1.87,7.66
8984,1.87,7.68
8985,1.87,7.71
8986,1.87,7.74
8987,1.88,7.77
8988,1.88,7.8
8989,1.88,7.83
8990,1.88,7.86
8991,1.88,7.89
8992,1.89,7.92
8993,1.89,7.95
8994,1.89,7.98
8995,1.89,8.01
8996,1.9,8.07
8997,1.9,8.1
8998,1.9,8.13
8999,1.9,8.16
9000,1.91,8.19
9001,1.91,8.24
9002,1.91,8.29
9003,1.93,8.46
9004,1.93,8.52
9005,2.14,16.98
9006,2.15,16.88
9007,2.15,16.78
9008,2.15,16.68
9009,2.16,16.59
9010,2.16,16.49
9011,2.24,13.71
9012,2.25,13.42
9013,2.26,13.22
9014,2.26,13.12
9015,2.27,12.93
9016,2.27,12.73
9017,2.27,12.63
9018,2.29,12.23
9019,2.3,11.91
9020,2.31,11.52
9021,2.31,11.42
9022,2.33,10.93
9023,2.36,9.95
9024,2.37,9.46
9025,2.37,9.36
9026,2.38,9.26
9027,2.38,9.16
9028,2.38,9.03
9029,2.39,8.94
9030,2.39,8.84
9031,0.83,9.87
9032,0.81,10.14
9033,0.78,10.44
9034,0.8,9.83
9035,0.81,9.49
9036,0.82,9.49
9037,0.82,9.49
9038,0.82,9.49
9039,0.82,9.54
9040,0.82,9.64
9041,0.84,9.69
9042,0.86,9.69
9043,0.86,9.69
9044,0.85,9.69
9045,0.85,9.75
9046,0.86,9.85
9047,0.86,9.81
9048,0.86,9.71
9049,0.85,9.97
9050,0.84,10.37
9051,0.83,10.61
9052,0.83,10.81
9053,0.82,10.84
9054,0.81,10.84
9055,0.78,10.84
9056,0.75,10.84
9057,0.71,11.15
9058,0.68,11.37
9059,0.66,10.86
9060,0.65,10.46
9061,0.66,10.46
9062,0.67,10.46
9063,1.26,3.46
9064,1.29,2.95
9065,1.36,3.14
9066,1.42,3.29
9067,1.45,3.29
9068,1.49,3.35
9069,1.57,3.56
9070,1.6,3.68
9071,1.6,3.68
9072,1.59,4.03
9073,1.58,4.72
9074,1.56,4.91
9075,1.55,4.72
9076,1.54,4.76
9077,1.54,4.95
9078,1.5,5.09
9079,1.44,5.18
9080,1.42,5.21
9081,1.41,5.21
9082,1.37,5.13
9083,1.32,5.03
9084,1.27,5.02
9085,1.22,5.02
9086,1.17,5.02
9087,1.13,5
9088,1.14,4.3
9089,1.16,3.66
9090,1.16,3.66
9091,1.16,3.66
9092,1.12,3.66
9093,1.1,3.46
9094,1.08,3.15
9095,1.05,3.08
9096,1.02,3.08
9097,0.55,3.09
9098,0.01,3.11
9099,0.04,3.11
9100,0.09,3.13
9101,0.2,4.05
9102,0.3,4.85
9103,0.32,4.85
9104,0.34,4.85
9105,0.36,4.85
9106,0.42,4.91
9107,0.56,5.12
9108,0.65,5.24
9109,0.65,5.24
9110,0.91,6.01
9111,0.93,6.05
9112,0.95,6.15
9113,1.17,4.47
9114,1.6,4.52
9115,1.08,13.6
9116,1.07,13.66
9117,1.04,13.16
9118,1.09,13.16
9119,1.13,13.33
9120,1.13,13.82
9121,1.13,14.16
9122,1.14,14.26
9123,1.17,14.28
9124,1.23,14.2
9125,1.28,14.13
9126,1.34,14.06
9127,1.4,13.99
9128,1.45,13.91
9129,1.51,13.84
9130,1.57,13.77
9131,1.62,13.69
9132,1.68,13.62
9133,1.74,13.55
9134,1.79,13.47
9135,1.85,13.4
9136,1.91,13.33
9137,1.96,13.26
9138,2.02,13.18
9139,2.1,13.08
9140,2.16,13.01
9141,2.21,12.93
9142,2.27,12.86
9143,2.33,12.79
9144,2.38,12.71
9145,2.44,12.64
9146,2.5,12.57
9147,2.55,12.5
9148,2.61,12.42
9149,2.67,12.35
9150,2.72,12.28
9151,2.95,11.98
9152,1.2,8.87
9153,1.21,8.87
9154,1.22,8.86
9155,1.23,8.86
9156,1.24,8.85
9157,1.24,8.85
9158,1.25,8.85
9159,1.26,8.84
9160,1.27,8.84
9161,1.27,8.84
9162,1.28,8.83
9163,1.29,8.83
9164,1.3,8.83
9165,1.3,8.82
9166,1.31,8.82
9167,1.32,8.82
9168,1.33,8.81
9169,1.33,8.81
9170,1.34,8.81
9171,1.35,8.8
9172,1.36,8.8
9173,1.36,8.8
9174,1.37,8.79
9175,1.38,8.79
9176,1.39,8.79
9177,1.39,8.79
9178,1.4,8.78
9179,1.41,8.78
9180,1.42,8.78
9181,1.42,8.77
9182,1.43,8.77
9183,1.44,8.77
9184,1.44,8.76
9185,1.45,8.76
9186,1.46,8.75
9187,1.47,8.75
9188,1.48,8.75
9189,1.48,8.74
9190,1.49,8.74
9191,1.5,8.74
9192,1.51,8.73
9193,1.51,8.73
9194,1.52,8.73
9195,1.53,8.72
9196,1.54,8.72
9197,1.54,8.72
9198,1.55,8.71
9199,1.58,8.7
9200,1.59,8.7
9201,1.6,8.69
9202,1.63,8.68
9203,1.66,8.67
9204,2.02,7.58
9205,1.97,7.81
9206,1.9,8.2
9207,1.86,8.17
9208,1.83,7.97
9209,1.87,8.24
9210,1.93,8.65
9211,1.95,8.79
9212,1.97,8.89
9213,1.94,8.11
9214,1.92,7.33
9215,1.9,6.52
9216,1.9,5.8
9217,1.96,5.8
9218,2.02,5.88
9219,1.95,5.33
9220,1.87,5.2
9221,1.82,5.14
9222,1.78,5.08
9223,1.73,5
9224,1.69,4.94
9225,1.65,4.87
9226,1.61,4.81
9227,1.56,4.75
9228,1.52,4.69
9229,1.48,4.62
9230,1.44,4.56
9231,1.4,4.5
9232,1.36,4.43
9233,1.28,4.31
9234,1.24,4.25
9235,1.19,4.18
9236,1.15,4.12
9237,1.11,4.06
9238,0.95,3.81
9239,0.91,3.75
9240,0.82,3.62
9241,0.62,11.12
9242,0.75,5.12
9243,2.82,16.79
9244,2.91,16.99
9245,2.95,17.37
9246,2.99,17.77
9247,2.98,17.73
9248,2.98,17.68
9249,2.97,17.62
9250,2.96,17.56
9251,2.95,17.51
9252,2.94,17.45
9253,2.94,17.39
9254,2.93,17.34
9255,2.92,17.26
9256,2.91,17.2
9257,2.9,17.14
9258,2.89,17.09
9259,2.89,17.03
9260,2.88,16.97
9261,2.87,16.92
9262,2.86,16.86
9263,2.85,16.8
9264,2.85,16.75
9265,2.84,16.69
9266,2.83,16.63
9267,2.82,16.58
9268,2.82,16.52
9269,2.81,16.46
9270,2.8,16.41
9271,2.79,16.35
9272,2.78,16.29
9273,2.78,16.24
9274,2.77,16.18
9275,1.71,11.43
9276,1.68,11.13
9277,1.63,10.83
9278,1.59,10.64
9279,1.57,10.64
9280,1.54,10.68
9281,1.53,10.78
9282,1.53,10.86
9283,1.55,10.92
9284,1.56,10.98
9285,1.58,11.04
9286,1.59,11.1
9287,1.61,11.16
9288,1.62,11.23
9289,1.64,11.29
9290,1.65,11.35
9291,1.67,11.41
9292,1.68,11.47
9293,1.7,11.53
9294,1.71,11.6
9295,1.73,11.68
9296,1.75,11.74
9297,1.76,11.8
9298,1.78,11.86
9299,1.79,11.92
9300,1.81,11.98
9301,1.82,12.05
9302,1.84,12.11
9303,1.85,12.17
9304,1.87,12.23
9305,1.88,12.29
9306,1.9,12.35
9307,1.91,12.42
9308,1.93,12.48
9309,1.94,12.54
9310,1.96,12.6
9311,1.97,12.66
9312,1.99,12.72
9313,2,12.79
9314,2.02,12.85
9315,2.03,12.91
9316,2.05,12.97
9317,2.06,13.03
9318,2.08,13.09
9319,2.09,13.16
9320,2.11,13.22
9321,2.12,13.28
9322,2.14,13.34
9323,2.15,13.4
9324,2.16,13.46
9325,2.18,13.53
9326,2.2,13.61
9327,2.23,13.74
9328,2.44,14.6
9329,2.8,16.69
9330,2.8,16.78
9331,2.8,16.75
9332,2.79,16.54
9333,2.9,16.4
9334,3.12,16.3
9335,2.84,16.36
9336,2.47,16.46
9337,2.51,16.65
9338,2.54,16.84
9339,2.43,16.94
9340,2.34,17
9341,2.34,16.7
9342,2.34,16.44
9343,2.34,16.29
9344,2.35,16.22
9345,2.35,16.15
9346,2.36,15.71
9347,2.36,15.63
9348,2.37,15.56
9349,2.37,15.49
9350,2.37,15.41
9351,2.37,15.34
9352,2.37,15.27
9353,2.38,15.19
9354,2.38,15.12
9355,2.38,15.05
9356,2.38,14.97
9357,2.38,14.9
9358,2.39,14.83
9359,2.39,14.72
9360,2.39,14.65
9361,2.39,14.58
9362,2.4,14.5
9363,2.4,14.43
9364,2.4,14.36
9365,2.4,14.28
9366,2.4,14.21
9367,2.41,14.14
9368,2.41,14.06
9369,2.41,13.92
9370,2.42,13.77
9371,2.42,13.62
9372,2.44,13.03
9373,2.45,12.67
9374,0.78,10.45
9375,0.77,10.45
9376,0.77,10.45
9377,0.78,10.45
9378,0.8,10.45
9379,0.82,10.45
9380,0.83,10.45
9381,0.84,10.48
9382,0.86,10.59
9383,0.86,10.6
9384,0.85,10.5
9385,0.84,10.55
9386,0.84,10.74
9387,0.84,10.89
9388,0.83,10.99
9389,0.86,10.97
9390,0.91,10.87
9391,0.89,10.84
9392,0.84,10.84
9393,0.81,10.68
9394,0.79,10.49
9395,0.77,13.89
9396,0.75,18.09
9397,0.77,14.53
9398,0.79,10.39
9399,0.81,10.35
9400,0.84,10.45
9401,0.84,10.55
9402,0.85,10.6
9403,0.85,10.22
9404,0.84,9.22
9405,0.83,7.35
9406,0.81,6.34
9407,0.79,6.23
9408,0.82,8.73
9409,0.88,12.91
9410,0.9,11.52
9411,0.91,7.32
9412,0.92,5.94
9413,0.95,5.83
9414,0.93,5.58
9415,0.85,5.23
9416,0.73,5.31
9417,0.68,5.41
9418,0.64,5.61
9419,0.6,5.81
9420,0.54,6.04
9421,0.57,6.42
9422,1.09,10.45
9423,1.59,8.05
9424,1.65,7.95
9425,1.69,7.85
9426,1.71,7.75
9427,1.75,7.66
9428,1.78,7.56
9429,1.76,7.9
9430,1.73,8.3
9431,1.81,8.32
9432,1.88,8.32
9433,1.96,10.11
9434,2.03,11.82
9435,2.08,12.02
9436,2.12,12.22
9437,2.09,12.42
9438,2.07,12.47
9439,2.08,12.07
9440,2.06,11.8
9441,1.97,11.8
9442,1.88,11.96
9443,1.76,12.36
9444,1.69,12.58
9445,1.67,12.61
9446,1.65,12.63
9447,1.62,12.66
9448,1.6,12.68
9449,1.58,12.7
9450,1.55,12.73
9451,1.53,12.76
9452,1.51,12.78
9453,1.49,12.81
9454,1.46,12.83
9455,1.42,12.88
9456,1.4,12.9
9457,1.38,12.93
9458,1.31,13
9459,1.27,13.04
9460,1.11,13.21
9461,2.31,13.78
9462,2.39,13.04
9463,2.45,12.76
9464,2.48,12.76
9465,2.51,12.66
9466,2.54,12.35
9467,2.54,12.27
9468,2.5,12.47
9469,2.49,12.52
9470,2.53,12.43
9471,2.59,12.87
9472,2.68,13.75
9473,2.6,14.05
9474,2.42,13.95
9475,2.38,13.99
9476,2.38,14.09
9477,2.34,14.03
9478,2.28,13.93
9479,2.3,13.31
9480,2.33,12.58
9481,2.45,12.28
9482,2.56,11.98
9483,2.6,11.88
9484,2.62,11.79
9485,2.54,11.79
9486,2.46,12.02
9487,2.4,13.25
9565,1.86,13.08
9566,1.85,13.15
9567,1.82,13.15
9568,1.8,12.94
9569,1.8,12.64
9570,1.8,12.57
9571,1.84,12.45
9572,1.84,12.43
9573,1.85,12.41
9574,1.85,12.4
9575,2.55,8.13
9576,3.24,8.13
9577,3.69,8.13
9578,3.17,8.13
9579,2.76,8.13
9580,2.65,8.13
9581,2.63,8.25
9582,2.73,8.55
9583,2.78,8.72
9584,2.75,8.72
9585,2.63,8.66
9586,2.44,8.55
9587,2.46,9.44
9588,2.54,10.63
9589,2.55,10.9
9590,2.55,10.98
9591,2.54,11.04
9592,2.54,11.1
9593,2.53,11.17
9594,2.53,11.23
